gvkey,fyear,fic,sic,at,seq,price,shares,profit,roa,mktcap,pb,roa_w,pb_w,common_law,sic2
100640,2022,JPN,1520,1228131,705027,1845,25.936,69263,0.05639707816185733,47851.92,0.06787246445880796,0.05639707816185733,0.06787246445880796,0,15
100641,2022,JPN,3640,629611,476643,2529,6.749,26496,0.0420831275184201,17068.220999999998,0.03580923458437446,0.0420831275184201,0.03580923458437446,0,36
100643,2022,JPN,2834,941490,786568,5800,27.41,18997,0.02017759084005141,158978,0.2021160281120005,0.02017759084005141,0.2021160281120005,0,28
100658,2022,JPN,3559,2311594,1599525,38880,36.359,471584,0.2040081432985204,1413637.9200000002,0.8837860739907161,0.2040081432985204,0.8837860739907161,0,35
100659,2022,GBR,5810,2522.7,648.1,0.3958,7.513,137.2,0.05438617354421849,2.9736453999999997,0.004588250887208763,0.05438617354421849,0.004588250887208763,1,58
100660,2022,JPN,9997,2614012,740622,1663,94.012,25995,0.009944483804971056,156341.956,0.21109547920531663,0.009944483804971056,0.21109547920531663,0,99
100662,2022,JPN,3533,64001,38083,2552,9.623,2378,0.037155669442664956,24557.895999999997,0.6448519286820891,0.037155669442664956,0.6448519286820891,0,35
100664,2022,JPN,2200,190003,42110,246,32.69,102,5.368336289427009e-4,8041.74,0.19096984089289953,5.368336289427009e-4,0.19096984089289953,0,22
100667,2022,JPN,3751,2183291,1003074,3010,84.011,174439,0.07989727434409796,252873.11,0.25209816025537496,0.07989727434409796,0.25209816025537496,0,37
100668,2022,JPN,2834,2456518,1507954,2006.5,112.732,98714,0.040184521342811245,226196.758,0.15000242580343962,0.040184521342811245,0.15000242580343962,0,28
100670,2022,JPN,4210,1107587,610382,2087,48.29,45898,0.04143963408743512,100781.23,0.165111733307994,0.04143963408743512,0.165111733307994,0,42
100671,2022,JPN,3829,618637,379626,2105,13.109,38920,0.06291249957568008,27594.445,0.07268850131445159,0.06291249957568008,0.07268850131445159,0,38
100680,2022,JPN,1600,508179,156846,618,43.974,684,0.0013459824195805022,27175.931999999997,0.1732650625454267,0.0013459824195805022,0.1732650625454267,0,16
100683,2022,JPN,3080,1153647,902212,7650,26.811,109173,0.09463293364434701,205104.15,0.22733476167463965,0.09463293364434701,0.22733476167463965,0,30
100686,2022,JPN,3845,1508308,640085,2352,53.921,137809,0.09136661742827062,126822.192,0.19813336041307014,0.09136661742827062,0.19813336041307014,0,38
100688,2022,JPN,4911,13563085,3095397,476,425.009,-123631,-0.00911525659538372,202304.284,0.06535649029833654,-0.00911525659538372,0.06535649029833654,0,49
100689,2022,JPN,2800,4165503,1171192,474,185.199,6987,0.0016773484498750811,87784.326,0.07495297611322482,0.0016773484498750811,0.07495297611322482,0,28
100690,2022,JPN,4911,5211914,548988,691,185.988,-127562,-0.024475077677797448,128517.708,0.23409930271699927,-0.024475077677797448,0.23409930271699927,0,49
100691,2022,JPN,4731,2075197,756514,7540,38.453,108318,0.05219649026092463,289935.62,0.38325215395881634,0.05219649026092463,0.38325215395881634,0,47
100692,2022,JPN,3211,951387,97040,567,39.076,-33761,-0.03548608505266521,22156.092,0.22831916735366858,-0.03548608505266521,0.22831916735366858,0,32
100694,2022,JPN,3530,1148870,569263,2644,21.473,5782,0.005032771331830407,56774.611999999994,0.0997335361686953,0.005032771331830407,0.0997335361686953,0,35
100695,2022,SGP,3330,3501.536,1737.443,2.33,5.761,551.259,0.157433480621076,13.42313,0.007725795896613587,0.157433480621076,0.007725795896613587,1,33
100696,2022,JPN,2800,2100421,550254,2020,78.914,30793,0.014660394273338536,159406.28,0.28969581320626475,0.014660394273338536,0.28969581320626475,0,28
100697,2022,JPN,2860,4730394,3874210,16225,55.173,708238,0.1497207209378331,895181.925,0.23106179711476663,0.1497207209378331,0.23106179711476663,0,28
100699,2022,JPN,3651,1772961,208745,945,165.143,-260840,-0.1471211154672889,156060.135,0.7476113679369566,-0.1471211154672889,0.7476113679369566,0,36
100702,2022,JPN,3640,323622,244093,1627,15.662,13699,0.042330249488600896,25482.074,0.10439493963366422,0.042330249488600896,0.10439493963366422,0,36
100703,2022,JPN,2330,135427,98481,444,13.571,3063,0.02261735104521255,6025.523999999999,0.061184634599567425,0.02261735104521255,0.061184634599567425,0,23
100707,2022,JPN,2834,1311800,1100047,6586,98.201,184965,0.14100091477359353,646751.786,0.5879310484006592,0.14100091477359353,0.5879310484006592,0,28
100712,2022,AUS,1311,59321,36336,35.44,649.871,6498,0.10953962340486506,23031.428239999997,0.6338459995596653,0.10953962340486506,0.6338459995596653,1,13
100716,2022,JPN,3569,653132,347499,4225,38.476,51783,0.07928412633280868,162561.1,0.46780307281459804,0.07928412633280868,0.46780307281459804,0,35
100718,2022,JPN,2834,13957750,6354123,4111,545.808,317017,0.022712614855546202,2243816.688,0.3531276759987177,0.022712614855546202,0.3531276759987177,0,28
100724,2022,JPN,2820,3194041,1535028,736.6,183.313,72823,0.022799644713389716,135028.3558,0.08796475100128466,0.022799644713389716,0.08796475100128466,0,28
100729,2022,JPN,2750,2238817,1325119,1954,29.255,60866,0.02718667939362619,57164.27,0.04313897091506498,0.02718667939362619,0.04313897091506498,0,27
100730,2022,GBR,3842,348,210.5,10.75,1.202,-5.6,-0.016091954022988506,12.9215,0.06138479809976247,-0.016091954022988506,0.06138479809976247,1,38
100827,2022,JPN,3550,348358,159101,2609,20.764,11974,0.03437268557059117,54173.276,0.34049613767355325,0.03437268557059117,0.34049613767355325,0,35
100835,2022,AUS,3270,2525.4,1300.9,1.655,19.584,102.6,0.040627227369921595,32.41152,0.02491468983011761,0.040627227369921595,0.02491468983011761,1,32
100837,2022,MYS,100,3318.8,2890.733,15.3,8.519,601.684,0.18129564902976977,130.3407,0.04508915212854317,0.18129564902976977,0.04508915212854317,1,1
100839,2022,JPN,5040,543740,399571,2989,8.76,35552,0.0653841909736271,26183.64,0.0655293802603292,0.0653841909736271,0.0655293802603292,0,50
100840,2022,JPN,3140,425067,170911,2914,26.449,19887,0.04678556556966314,77072.386,0.45095041278794223,0.04678556556966314,0.45095041278794223,0,31
100846,2022,JPN,4923,2819589,1391422,2130,80.977,57110,0.020254725068086163,172481.01,0.12396024354940487,0.020254725068086163,0.12396024354940487,0,49
100848,2022,JPN,4923,3581425,1558405,2585,83.066,280916,0.07843693501888215,214725.61000000002,0.13778549863482215,0.07843693501888215,0.13778549863482215,0,49
100870,2022,SGP,5311,2345.857,1456.69,0.635,5.128,25.151,0.010721454888341446,3.2562800000000003,0.0022353966870095904,0.010721454888341446,0.0022353966870095904,1,53
100894,2022,AUS,5411,33273,5980,33.56,374.275,1547,0.04649415441949929,12560.669,2.100446321070234,0.04649415441949929,2.100446321070234,1,54
100901,2022,MYS,3711,5038.36,2872.276,1.18,6.554,-51.11,-0.010144173897855652,7.73372,0.002692540688986713,-0.010144173897855652,0.002692540688986713,1,37
100903,2022,MYS,2911,6622.024,1373.797,3.52,17.904,-157.64,-0.023805410551215152,63.02208,0.04587437590852215,-0.023805410551215152,0.04587437590852215,1,29
100906,2022,JPN,3260,1029168,636331,1678,51.097,55048,0.05348786592665143,85740.766,0.13474239978878919,0.05348786592665143,0.13474239978878919,0,32
100919,2022,JPN,1600,2609929,997109,998,54.605,77671,0.02975981338955964,54495.78999999999,0.054653794118797436,0.02975981338955964,0.054653794118797436,0,16
100926,2022,JPN,1520,3007537,1632966,2333.5,122.811,184520,0.06135252866382026,286579.4685,0.17549628620559155,0.06135252866382026,0.17549628620559155,0,15
100931,2022,MYS,8744,2868.671,1580.89,1.14,16.589,45.879,0.01599312015912595,18.911459999999998,0.011962540088178176,0.01599312015912595,0.011962540088178176,1,87
100945,2022,MYS,2100,1359.221,377.136,11.22,16.903,262.519,0.1931393055286815,189.65166,0.5028733931526027,0.1931393055286815,0.5028733931526027,1,21
100949,2022,JPN,1540,2016717,829188,4250,57.413,47124,0.02336668952560027,244005.25,0.2942701172713546,0.02336668952560027,0.2942701172713546,0,15
100982,2022,JPN,1500,2448010,852560,704,53.114,49057,0.020039542322131038,37392.256,0.0438587970348128,0.020039542322131038,0.0438587970348128,0,15
100983,2022,MYS,7990,3514.198,2391.311,1.29,40.996,100.605,0.02862815356448328,52.884840000000004,0.02211541702438537,0.02862815356448328,0.02211541702438537,1,79
100988,2022,JPN,3312,773851,368719,4315,14.803,36438,0.047086583851413254,63874.94500000001,0.17323475329451427,0.047086583851413254,0.17323475329451427,0,33
100992,2022,JPN,2851,669464,292910,1619,15.506,25195,0.03763458528016443,25104.214,0.08570623741080878,0.03763458528016443,0.08570623741080878,0,28
101034,2022,JPN,3580,501538,293976,5460,18.828,20134,0.04014451547041301,102800.87999999999,0.3496914033798677,0.04014451547041301,0.3496914033798677,0,35
101035,2022,JPN,3260,903102,563676,2439,116.696,66293,0.07340588327785787,284621.544,0.5049381985395865,0.07340588327785787,0.5049381985395865,0,32
101040,2022,JPN,2820,714555,355526,2588,14.579,15784,0.02208927234432619,37730.452000000005,0.10612571795030463,0.02208927234432619,0.10612571795030463,0,28
101042,2022,JPN,4412,2052616,1515399,2787,61.548,694904,0.3385455438328455,171534.276,0.11319413303031084,0.21672848031447423,0.11319413303031084,0,44
101043,2022,JPN,2800,322858,254019,1140,16.684,14984,0.04641049625531968,19019.760000000002,0.07487534397033294,0.04641049625531968,0.07487534397033294,0,28
101044,2022,JPN,2810,2158950,724315,1916,14.743,73080,0.03384978809143334,28247.588,0.03899903771149293,0.03384978809143334,0.03899903771149293,0,28
101047,2022,JPN,2070,374453,162560,3285,39.727,11157,0.02979546164672202,130503.19499999999,0.8028001660925196,0.02979546164672202,0.8028001660925196,0,20
101068,2022,JPN,2821,378457,255358,3915,7.519,20289,0.05360978922308215,29436.885000000002,0.1152769249445876,0.05360978922308215,0.1152769249445876,0,28
101069,2022,JPN,2820,1242433,425664,1288,79.138,-17695,-0.014242216682911674,101929.744,0.23946056983912195,-0.014242216682911674,0.23946056983912195,0,28
101070,2022,JPN,9997,2865410,906803,3920,78.317,46952,0.016385787723222855,307002.63999999996,0.338554945230662,0.016385787723222855,0.338554945230662,0,99
101071,2022,JPN,3260,180585,128190,4020,9.035,10024,0.05550848630838663,36320.7,0.283334893517435,0.05550848630838663,0.283334893517435,0,32
101073,2022,JPN,2421,185585,103794,1907,7.118,2772,0.01493655198426597,13574.026,0.13077852284332428,0.01493655198426597,0.13077852284332428,0,24
101074,2022,JPN,5812,424772,157708,1527,486.869,-6371,-0.014998634561600105,743448.963,4.714085290536942,-0.014998634561600105,4.714085290536942,0,58
101077,2022,JPN,3540,112364,50954,1163,10.224,7695,0.06848278808159197,11890.512,0.23335777367821958,0.06848278808159197,0.23335777367821958,0,35
101086,2022,JPN,2020,410130,212880,1801,29.914,9129,0.022258795991514885,53875.114,0.25307738632093196,0.022258795991514885,0.25307738632093196,0,20
101098,2022,JPN,3711,1361735,367915,503,42.258,-117664,-0.08640741407101969,21255.774,0.057773599880407166,-0.08640741407101969,0.057773599880407166,0,37
101110,2022,JPN,2840,469278,264256,1514,198.809,21939,0.046750540191528266,300996.826,1.1390349736619036,0.046750540191528266,1.1390349736619036,0,28
101115,2022,JPN,2821,296404,215201,8060,8.904,16868,0.05690881364623959,71766.24,0.3334846957030869,0.05690881364623959,0.3334846957030869,0,28
101125,2022,JPN,3640,905909,628832,1987,7.698,29660,0.032740595357811875,15295.926000000001,0.024324344180957715,0.032740595357811875,0.024324344180957715,0,36
101127,2022,JPN,2821,2068203,786827,2975,45.69,82936,0.04010051237716994,135927.75,0.17275430304247313,0.04010051237716994,0.17275430304247313,0,28
101128,2022,PNG,1000,109.425,98.25,0.35,14.773,-6.88,-0.06287411469042724,5.1705499999999995,0.05262646310432569,-0.06287411469042724,0.05262646310432569,0,10
101131,2022,JPN,3931,594246,456838,4920,17.333,38183,0.06425453431743756,85278.35999999999,0.18667089865554087,0.06425453431743756,0.18667089865554087,0,39
101138,2022,JPN,3585,4303682,2238148,20200,34.195,257754,0.059891506853898595,690739,0.308620788258864,0.059891506853898595,0.308620788258864,0,35
101154,2022,JPN,2820,522868,336398,1336,10.796,10569,0.020213514692044646,14423.455999999998,0.042876164543189904,0.020213514692044646,0.042876164543189904,0,28
101155,2022,JPN,3711,4577713,2078060,4271,31.103,221107,0.04830075629468252,132840.913,0.06392544632974986,0.04830075629468252,0.06392544632974986,0,37
101159,2022,JPN,3011,598889,320684,1497,38.885,47956,0.08007493876160691,58210.844999999994,0.18152088972321662,0.08007493876160691,0.18152088972321662,0,30
101160,2022,JPN,3241,356558,182440,3255,14.123,-5719,-0.016039466229898082,45970.365,0.25197525213768907,-0.016039466229898082,0.25197525213768907,0,32
101185,2022,JPN,2085,399174,203952,1045,76.978,21206,0.05312470251068457,80442.01,0.39441638228602804,0.05312470251068457,0.39441638228602804,0,20
101204,2022,FRA,2834,126722,74784,89.84,10.494,8371,0.06605798519594072,942.78096,0.012606720154043646,0.06605798519594072,0.012606720154043646,0,28
101210,2022,GBR,7370,118.192,60.541,3.5,0.894,2.595,0.021955800731013945,3.129,0.051683982755488016,0.021955800731013945,0.051683982755488016,1,73
101214,2022,JPN,4220,385791,217555,1957,23.025,22455,0.05820509032092506,45059.924999999996,0.2071196938705155,0.05820509032092506,0.2071196938705155,0,42
101233,2022,GBR,8900,326.368,132.649,1.15,2.093,38.793,0.11886275615256398,2.4069499999999997,0.01814525552397681,0.11886275615256398,0.01814525552397681,1,89
101241,2022,GBR,3590,731.966,588.483,3.066,3.597,93.243,0.12738706442648975,11.028402,0.018740391821004176,0.12738706442648975,0.018740391821004176,1,35
101247,2022,JPN,2800,1221533,647092,1058,85.734,54307,0.044458070310012095,90706.572,0.14017569680972722,0.044458070310012095,0.14017569680972722,0,28
101317,2022,GBR,3842,9966,5259,11.095,12.079,223,0.022376078667469396,134.01650500000002,0.025483267731507896,0.022376078667469396,0.025483267731507896,1,38
101357,2022,JPN,2211,616273,263820,974,38.501,19740,0.032031258873908154,37499.973999999995,0.14214227124554618,0.032031258873908154,0.14214227124554618,0,22
101359,2022,JPN,4011,1738195,474755,3080,60.147,29179,0.016786954283034988,185252.76,0.39020707522827563,0.016786954283034988,0.39020707522827563,0,40
101360,2022,JPN,5990,100704,56006,4780,59.639,8158,0.08100969176993962,285074.42000000004,5.090069278291613,0.08100969176993962,5.090069278291613,0,59
101370,2022,IRL,5141,14.414,5.7,0.13,30.07,0.156,0.01082281115582073,3.9091,0.6858070175438596,0.01082281115582073,0.6858070175438596,1,51
101377,2022,JPN,4210,703893,444847,1172,6.792,19013,0.027011207669347472,7960.224,0.017894296241179553,0.027011207669347472,0.017894296241179553,0,42
202461,2022,JPN,3714,7808,4644,474,0.536,-306,-0.0391905737704918,254.06400000000002,0.054708010335917316,-0.0391905737704918,0.054708010335917316,0,37
101392,2022,AUS,1311,5102.1,3539.9,1.595,34.954,500.8,0.09815566139432783,55.75163,0.015749492923528913,0.09815566139432783,0.015749492923528913,1,13
101394,2022,BEL,2800,20661,10604,94.46,14,1905,0.09220270074052563,1322.4399999999998,0.12471142964918897,0.09220270074052563,0.12471142964918897,0,28
101396,2022,FRA,2084,36012,15944,183.75,11.62,1996,0.055425969121403976,2135.1749999999997,0.13391714751630707,0.055425969121403976,0.13391714751630707,0,20
101407,2022,JPN,2890,1261637,386997,2326,48.169,17610,0.013958056081107324,112041.094,0.28951411509649944,0.013958056081107324,0.28951411509649944,0,28
101448,2022,JPN,3730,439959,106538,384,36.548,15554,0.035353294284240125,14034.432,0.13173170136477128,0.035353294284240125,0.13173170136477128,0,37
101452,2022,JPN,3826,199280,101896,3590,19.072,17830,0.08947209955841028,68468.48,0.6719447279579178,0.08947209955841028,0.6719447279579178,0,38
101453,2022,MYS,9997,18654.245,7673.661,6.4,10.855,950.655,0.05096185881551357,69.47200000000001,0.009053305847104792,0.05096185881551357,0.009053305847104792,1,99
101455,2022,MYS,2750,718.529,579.44,1.92,3.253,36.1,0.05024153513636889,6.24576,0.010778958994891619,0.05024153513636889,0.010778958994891619,1,27
101474,2022,GBR,3390,1167.7,780.9,5.685,1.643,73.7,0.06311552624818019,9.340454999999999,0.01196114099116404,0.06311552624818019,0.01196114099116404,1,33
101489,2022,JPN,2621,388444,225301,762,6.614,8325,0.021431660676957297,5039.8679999999995,0.022369487929481003,0.021431660676957297,0.022369487929481003,0,26
101509,2022,MYS,3711,12417.094,5447.876,3.47,6.959,484.896,0.039050682873142464,24.14773,0.004432503603239134,0.039050682873142464,0.004432503603239134,1,37
101514,2022,MYS,3630,922.213,794.926,22.9,6.909,80.132,0.08689098939182163,158.21609999999998,0.1990324885586834,0.08689098939182163,0.1990324885586834,1,36
101549,2022,JPN,1500,183396,65078,1767,12.753,2360,0.012868328644027132,22534.551,0.34626987614862165,0.012868328644027132,0.34626987614862165,0,15
101551,2022,JPN,3569,116287,78043,779,6.42,1295,0.011136240508397328,5001.18,0.06408236485014672,0.011136240508397328,0.06408236485014672,0,35
101555,2022,SGP,3559,44.687,5.098,0.036,8.4,-0.719,-0.016089690514019737,0.3024,0.05931737936445665,-0.016089690514019737,0.05931737936445665,1,35
101584,2022,SGP,2800,145.988,131.468,0.675,1.017,3.554,0.0243444666684933,0.686475,0.005221612863966897,0.0243444666684933,0.005221612863966897,1,28
101586,2022,SGP,7011,318.296,211.543,0.088,7.887,-0.553,-0.0017373765300223692,0.6940559999999999,0.0032809216093181996,-0.0017373765300223692,0.0032809216093181996,1,70
101591,2022,SGP,7011,1551.2,1350.009,0.885,3.225,0.845,5.447395564724084e-4,2.8541250000000002,0.0021141525723161847,5.447395564724084e-4,0.0021141525723161847,1,70
101592,2022,SGP,7011,60.574,24.842,0.01,23.233,-1.23,-0.020305741737379073,0.23233,0.009352306577570245,-0.020305741737379073,0.009352306577570245,1,70
101594,2022,SGP,7011,826.325,631.119,2.04,1.305,-3.439,-0.00416180074425922,2.6622,0.004218221920113322,-0.00416180074425922,0.004218221920113322,1,70
101597,2022,AUS,1000,1338.278,559.5,0.145,6.918,27.398,0.02047257744653951,1.00311,0.0017928686327077746,0.02047257744653951,0.0017928686327077746,1,10
101599,2022,AUS,1090,3001.8,1894.8,9.53,22.509,513.3,0.17099740155906454,214.51076999999998,0.11321024382520582,0.17099740155906454,0.11321024382520582,1,10
101601,2022,AUS,5399,27271,7981,45.91,516.931,2352,0.0862454622126068,23732.30221,2.973600076431525,0.0862454622126068,2.973600076431525,1,53
